369;CENTRE COMMUNAL D'ENSEIGNEMENT TECHNIQUE PIERRE PAULUS;RUE DE LA CROIX DE PIERRE  73;1060;SAINT-GILLES;699;RUE DE LA CROIX DE PIERRE  73;1060;SAINT-GILLES
29;INSTITUT DES SOEURS DE NOTRE-DAME;RUE DE VEEWEYDE  40;1070;ANDERLECHT;45;RUE DE VEEWEYDE  40;1070;ANDERLECHT
30;INSTITUT NOTRE-DAME;RUE DE FIENNES  66;1070;ANDERLECHT;46;RUE DE FIENNES  66;1070;ANDERLECHT
31;ECOLE SECONDAIRE BRACOPS-LAMBERT 1 ER DEGRE AUTONOME;AVENUE BERTAUX  45;1070;ANDERLECHT;48;AVENUE BERTAUX  45;1070;ANDERLECHT
32;ATHENEE MAIMONIDE;BOULEVARD POINCARE  67;1070;ANDERLECHT;49;BOULEVARD POINCARE  67;1070;ANDERLECHT
33;ATHENEE ROYAL LEONARDO DA VINCI;RUE CHOME-WYNS  5;1070;ANDERLECHT;51;RUE CHOME-WYNS  5;1070;ANDERLECHT
35;INSTITUT COMMUNAL MARIUS RENARD;RUE GEORGES MOREAU  107;1070;ANDERLECHT;56;RUE GEORGES MOREAU  107;1070;ANDERLECHT
37;INSTITUT MARIE IMMACULEE - MONTJOIE (I.M.M.I.);RUE DES RESEDAS  51;1070;ANDERLECHT;59;RUE DES RESEDAS  51;1070;ANDERLECHT
38;INSTITUT REDOUTE-PEIFFER;AVENUE MARIUS RENARD  1;1070;ANDERLECHT;58;AVENUE MARIUS RENARD  1;1070;ANDERLECHT
3156;ATHENEE BRACOPS-LAMBERT;RUE DE LA PROCESSION  78;1070;ANDERLECHT;43;RUE DE LA PROCESSION  78;1070;ANDERLECHT
3198;INSTITUT EMILE GRYSON;AVENUE EMILE GRYSON  1;1070;ANDERLECHT;52;AVENUE EMILE GRYSON  1;1070;ANDERLECHT
5983;COLLEGE LES TOURNESOLS;BOULEVARD MAURICE HERBETTE  24;1070;ANDERLECHT;8205;BOULEVARD MAURICE HERBETTE  24;1070;ANDERLECHT
347;ATHENEE ROYAL SERGE CREUZ;AVENUE DU SIPPELBERG  2;1080;MOLENBEEK-SAINT-JEAN;655;AVENUE DU SIPPELBERG  2;1080;MOLENBEEK-SAINT-JEAN
347;ATHENEE ROYAL SERGE CREUZ;AVENUE DU SIPPELBERG  2;1080;MOLENBEEK-SAINT-JEAN;657;RUE DE LA PROSPERITE  14;1080;MOLENBEEK-SAINT-JEAN
347;ATHENEE ROYAL SERGE CREUZ;AVENUE DU SIPPELBERG  2;1080;MOLENBEEK-SAINT-JEAN;660;CHAUSSEE DE GAND  49;1080;MOLENBEEK-SAINT-JEAN
352;CAMPUS SAINT-JEAN;RUE DE BIRMINGHAM 41;1080;MOLENBEEK-SAINT-JEAN;663;RUE DE BIRMINGHAM 41;1080;MOLENBEEK-SAINT-JEAN
326;ATHENEE ROYAL DE KOEKELBERG;RUE OMER LEPREUX  15;1081;KOEKELBERG;629;RUE OMER LEPREUX  15;1081;KOEKELBERG
327;INSTITUT DES URSULINES;RUE JULES DEBECKER  71;1081;KOEKELBERG;676;RUE JULES DEBECKER  71;1081;KOEKELBERG
261;COLLEGE DU SACRE-COEUR;RUE LOUIS DELHOVE  65;1083;GANSHOREN;432;RUE LOUIS DELHOVE  65;1083;GANSHOREN
262;CENTRE SCOLAIRE NOTRE-DAME DE LA SAGESSE;AVENUE VAN OVERBEKE  10;1083;GANSHOREN;434;AVENUE VAN OVERBEKE  10;1083;GANSHOREN
263;ATHENEE ROYAL DE GANSHOREN;RUE AUGUSTE DE COCK  1;1083;GANSHOREN;435;RUE AUGUSTE DE COCK  1;1083;GANSHOREN
317;ATHENEE ROYAL DE JETTE;AVENUE DE LEVIS MIREPOIX  100;1090;JETTE;617;AVENUE DE LEVIS MIREPOIX  100;1090;JETTE
318;CENTRE SCOLAIRE DU SACRE-CŒUR ;AVENUE DU SACRE-COEUR  8;1090;JETTE;618;AVENUE DU SACRE-COEUR  8;1090;JETTE
319;COLLEGE SAINT-PIERRE;RUE JEAN-BAPTISTE VERBEYST  25;1090;JETTE;619;RUE JEAN-BAPTISTE VERBEYST  25;1090;JETTE
134;ATHENEE DES PAGODES;RUE DE BEYSEGHEM  141;1120;BRUXELLES;204;RUE DE BEYSEGHEM  141;1120;BRUXELLES
95313;COLLEGE DES ETOILES;RUE DE LA GRENOUILLETTE 2 G ;1130;HAREN;10151;RUE DE LA GRENOUILLETTE 2 G ;1130;HAREN
231;ATHENEE ROYAL D'EVERE;AVENUE CONSTANT PERMEKE  2;1140;EVERE;375;AVENUE CONSTANT PERMEKE  2;1140;EVERE
539;ATHENEE ROYAL CROMMELYNCK;AVENUE ORBAN  73;1150;WOLUWE-SAINT-PIERRE;971;AVENUE ORBAN  73;1150;WOLUWE-SAINT-PIERRE
540;COLLEGE JEAN XXIII;BOULEVARD DE LA WOLUWE  22;1150;WOLUWE-SAINT-PIERRE;972;BOULEVARD DE LA WOLUWE  22;1150;WOLUWE-SAINT-PIERRE
541;LYCEE MATER DEI;AVENUE DE L'AVIATION  72;1150;WOLUWE-SAINT-PIERRE;973;AVENUE DE L'AVIATION  72;1150;WOLUWE-SAINT-PIERRE
542;INSTITUT DON BOSCO;AVENUE DU VAL D'OR  90 D;1150;WOLUWE-SAINT-PIERRE;974;AVENUE DU VAL D'OR  90 D;1150;WOLUWE-SAINT-PIERRE
543;CENTRE SCOLAIRE EDDY MERCKX;AVENUE SALOME  2;1150;WOLUWE-SAINT-PIERRE;9731;RUE AU BOIS 369;1150;WOLUWE-SAINT-PIERRE
60;ATHENEE ROYAL D'AUDERGHEM;AVENUE DU PARC DE WOLUWE 25-27;1160;AUDERGHEM;103;AVENUE DU PARC DE WOLUWE  27;1160;AUDERGHEM
61;INSTITUT SAINT-JULIEN-PARNASSE;AVENUE DE L'EGLISE SAINT-JULIEN  22;1160;AUDERGHEM;104;AVENUE DE L'EGLISE SAINT-JULIEN  22;1160;AUDERGHEM
291;CENTRE SCOLAIRE SAINT-ADRIEN - VAL DUCHESSE;RUE SCHOOLGAT  5;1050;IXELLES;475;BOULEVARD DU SOUVERAIN  201;1160;AUDERGHEM
95372;DE L'AUTRE COTE DE L'ECOLE;CHAUSSEE DE WAVRE 1789;1160;AUDERGHEM;10280;CHAUSSEE DE WAVRE 1789;1160;AUDERGHEM
60;ATHENEE ROYAL D'AUDERGHEM;AVENUE DU PARC DE WOLUWE 25-27;1160;AUDERGHEM;911;RUE DE LA BERGERETTE;1170;WATERMAEL-BOITSFORT
492;COLLEGE SAINT-HUBERT;AVENUE CHARLE-ALBERT  9;1170;WATERMAEL-BOITSFORT;910;AVENUE CHARLE-ALBERT  9;1170;WATERMAEL-BOITSFORT
494;INSTITUT DE L'ASSOMPTION;AVENUE ALFRED SOLVAY  4;1170;WATERMAEL-BOITSFORT;912;AVENUE ALFRED SOLVAY  4;1170;WATERMAEL-BOITSFORT
37;INSTITUT MARIE IMMACULEE - MONTJOIE (I.M.M.I.);RUE DES RESEDAS  51;1070;ANDERLECHT;855;AVENUE MONTJOIE  93-95;1180;UCCLE
460;ATHENEE ROYAL D'UCCLE I;AVENUE HOUZEAU  87;1180;UCCLE;854;AVENUE HOUZEAU  87;1180;UCCLE
462;ECOLE DECROLY;DREVE DES GENDARMES  45;1180;UCCLE;856;DREVE DES GENDARMES  45;1180;UCCLE
463;COLLEGE SAINT-PIERRE;AVENUE COGHEN  213;1180;UCCLE;858;AVENUE COGHEN  213;1180;UCCLE
464;CENTRE D'ENSEIGNEMENT SECONDAIRE LIBRE NOTRE-DAME DES CHAMPS;RUE EDITH CAVELL  143;1180;UCCLE;859;RUE EDITH CAVELL  143;1180;UCCLE
465;ATHENEE ROYAL D'UCCLE II;AVENUE DES TILLEULS  24;1180;UCCLE;860;AVENUE DES TILLEULS  24;1180;UCCLE
466;INSTITUT SAINT-VINCENT DE PAUL;PLACE JEAN VANDER ELST  25;1180;UCCLE;862;PLACE JEAN VANDER ELST  25;1180;UCCLE
480;ATHENEE GANENOU;RUE DU MELKRIEK  3;1180;UCCLE;890;RUE DU MELKRIEK  3;1180;UCCLE
95343;ECOLE ACTIVE;RUE DE STALLE 70-82;1180;UCCLE;10190;RUE DE STALLE 70-82;1180;UCCLE
246;ATHENEE ROYAL ANDREE THOMAS;AV REINE MARIE-HENRIETTE  47;1190;FOREST;402;AV REINE MARIE-HENRIETTE  47;1190;FOREST
249;INSTITUT SAINTE-URSULE;AVENUE DES ARMURES  39;1190;FOREST;409;AVENUE DES ARMURES  39;1190;FOREST
466;INSTITUT SAINT-VINCENT DE PAUL;PLACE JEAN VANDER ELST  25;1180;UCCLE;863;AV FONTAINE VANDERSTRAETEN  11;1190;FOREST
513;ATHENEE ROYAL WOLUWE-SAINT-LAMBERT;RUE DE L'ATHENEE ROYAL  75-77;1200;WOLUWE-SAINT-LAMBERT;936;RUE DE L'ATHENEE ROYAL  75-77;1200;WOLUWE-SAINT-LAMBERT
514;CENTRE SCOLAIRE DU SACRE-COEUR DE LINDTHOUT;AVENUE DES DEUX TILLEULS  2;1200;WOLUWE-SAINT-LAMBERT;937;AVENUE DES DEUX TILLEULS  2;1200;WOLUWE-SAINT-LAMBERT
515;COLLEGE DON BOSCO;CHAUSSEE DE STOCKEL  270;1200;WOLUWE-SAINT-LAMBERT;938;CHAUSSEE DE STOCKEL  270;1200;WOLUWE-SAINT-LAMBERT
517;INSTITUT DES DAMES DE MARIE;RUE VERGOTE  40;1200;WOLUWE-SAINT-LAMBERT;940;RUE VERGOTE  40;1200;WOLUWE-SAINT-LAMBERT
519;INSTITUT DE LA PROVIDENCE;RUE DES DEPORTES  42;1200;WOLUWE-SAINT-LAMBERT;943;RUE DES DEPORTES  42;1200;WOLUWE-SAINT-LAMBERT
388;CENTRE SCOLAIRE DES DAMES DE MARIE-HAECHT-PHILOMENE-LIMITE;CHAUSSEE DE HAECHT  68;1210;SAINT-JOSSE-TEN-NOODE;732;CHAUSSEE DE HAECHT  68;1210;SAINT-JOSSE-TEN-NOODE
390;LYCEE GUY CUDELL;RUE DE LIEDEKERKE  66;1210;SAINT-JOSSE-TEN-NOODE;734;RUE DE LIEDEKERKE  66;1210;SAINT-JOSSE-TEN-NOODE
667;ATHENEE ROYAL DE RIXENSART;RUE ALBERT CROY  14;1330;RIXENSART;1255;AVENUE HENRI LEPAGE  4-6;1300;WAVRE
707;COLLEGE NOTRE-DAME;RUE DU CALVAIRE  4;1300;WAVRE;1257;RUE DU CALVAIRE  4;1300;WAVRE
708;INSTITUT SAINT-JEAN-BAPTISTE;RUE DE BRUXELLES  45;1300;WAVRE;1258;RUE DE BRUXELLES  45;1300;WAVRE
712;COLLEGE TECHNIQUE SAINT-JEAN;RUE DU PONT-SAINT-JEAN  48;1300;WAVRE;1262;RUE DU PONT-SAINT-JEAN  48;1300;WAVRE
713;INSTITUT DE LA PROVIDENCE (1ER DEGRE);RUE DE NIVELLES  52;1300;WAVRE;1264;RUE DE NIVELLES  52;1300;WAVRE
3192;INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;QUAI AUX HUITRES  31;1300;WAVRE;1278;QUAI AUX HUITRES  31;1300;WAVRE
710;'ECOLE INTERNATIONALE ''LE VERSEAU'' - E.L.C.E.';RUE DE WAVRE  60;1301;BIERGES;1261;RUE DE WAVRE  60;1301;BIERGES
668;COLLEGE NOTRE-DAME DES TROIS VALLEES - site Alix Le Clerc;RUE DU COUVENT  2;1332;GENVAL;1186;CHAUSSEE DE BRUXELLES  1;1310;LA HULPE
667;ATHENEE ROYAL DE RIXENSART;RUE ALBERT CROY  14;1330;RIXENSART;6275;RUE ALBERT CROY  14;1330;RIXENSART
668;COLLEGE NOTRE-DAME DES TROIS VALLEES - site N.D. des Anges;RUE DU COUVENT  2;1332;GENVAL;1187;RUE DU COUVENT  2;1332;GENVAL
747;ATHENEE ROYAL PAUL DELVAUX;AVENUE DES VILLAS  15;1340;OTTIGNIES;1319;AVENUE DES VILLAS  15;1340;OTTIGNIES
748;COLLEGE DU CHRIST-ROI;RUE DE RENIVAUX  25;1340;OTTIGNIES;1321;RUE DE RENIVAUX  25;1340;OTTIGNIES
747;ATHENEE ROYAL PAUL DELVAUX;AVENUE DES VILLAS  15;1340;OTTIGNIES;1320;RUE DE CLAIRVAUX  5;1348;LOUVAIN-LA-NEUVE
749;LYCEE MARTIN V ;RUE DU COLLEGE  3;1348;LOUVAIN-LA-NEUVE;1324;AVENUE DES ARTS  20;1348;LOUVAIN-LA-NEUVE
95375;COLLEGE DA VINCI;AVENUE DES TOURTERELLES 28;1360;PERWEZ;10281;AVENUE DES TOURTERELLES 28;1360;PERWEZ
616;ATHENEE ROYAL JODOIGNE;CHAUSSEE DE HANNUT  61;1370;JODOIGNE;1104;CHAUSSEE DE HANNUT  61;1370;JODOIGNE
620;INSTITUT SAINT-ALBERT;AVENUE FERNAND CHARLOT  35;1370;JODOIGNE;1113;AVENUE FERNAND CHARLOT  35;1370;JODOIGNE
622;C.E.P.E.S. CENTRE PROV. D'ENS. PRIM., SEC. ET PEDAGOG.;CHAUSSEE DE TIRLEMONT  85;1370;JODOIGNE;1115;CHAUSSEE DE TIRLEMONT  85;1370;JODOIGNE
641;ATHENEE ROYAL NIVELLES;AVENUE DU CENTENAIRE  34;1400;NIVELLES;1144;AVENUE DU CENTENAIRE  34;1400;NIVELLES
642;COLLEGE SAINTE-GERTRUDE;FAUBOURG DE MONS  1;1400;NIVELLES;1145;FAUBOURG DE MONS  1;1400;NIVELLES
644;INSTITUT DE L'ENFANT-JESUS LYCEE;RUE DE SOTRIAMONT  1;1400;NIVELLES;1147;RUE DE SOTRIAMONT  1;1400;NIVELLES
645;INSTITUT PROVINCIAL DES ARTS ET METIERS;RUE FERDINAND DELCROIX  33;1400;NIVELLES;1148;RUE FERDINAND DELCROIX  33;1400;NIVELLES
647;INSTITUT DU SACRE-COEUR;RUE SAINT-JEAN  2;1400;NIVELLES;1150;RUE SAINT-JEAN  2;1400;NIVELLES
648;INSTITUT PROVINCIAL D'ENSEIGNEMENT TECHNIQUE;RUE DU PARADIS  79 A;1400;NIVELLES;1151;RUE DU PARADIS  79 A;1400;NIVELLES
692;ATHENEE ROYAL DE WATERLOO;RUE DE LA STATION  118;1410;WATERLOO;1236;RUE DE LA STATION  118;1410;WATERLOO
693;LYCEE DE BERLAYMONT;DREVE D'ARGENTEUIL  10 C;1410;WATERLOO;1237;DREVE D'ARGENTEUIL  10 C;1410;WATERLOO
694;INSTITUT D' ENSEIGNEMENT SECONDAIRE DES SACRES-COEURS;PLACE ALBERT I ER;1410;WATERLOO;1238;PLACE ALBERT I ER;1410;WATERLOO
565;ATHENEE ROYAL RIVA-BELLA;SQUARE RIVA-BELLA;1420;BRAINE-L'ALLEUD;1011;SQUARE RIVA-BELLA;1420;BRAINE-L'ALLEUD
568;INSTITUT DE LA VALLEE BAILLY (Enseignement général);RUE DE LA VALLEE BAILLY  102;1420;BRAINE-L'ALLEUD;1017;RUE DE LA VALLEE BAILLY  102;1420;BRAINE-L'ALLEUD
571;INSTITUT DE LA VALLEE BAILLY (Enseignement technique);RUE DE LA VALLEE BAILLY  102;1420;BRAINE-L'ALLEUD;1022;RUE DE LA VALLEE BAILLY  102;1420;BRAINE-L'ALLEUD
576;CYCLE D'OBSERVATION AUTONOME CARDINAL MERCIER;CHAUSSEE DE MONT-SAINT-JEAN  83;1420;BRAINE-L'ALLEUD;1029;CHAUSSEE DE MONT-SAINT-JEAN  83;1420;BRAINE-L'ALLEUD
95383;COLLEGE SAINT-ETIENNE DES HAYEFFES;RUE DES HAYEFFES  33;1435;MONT-SAINT-GUIBERT;7451;RUE DES HAYEFFES  33;1435;MONT-SAINT-GUIBERT
679;INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;CHAUSSEE DE MONS  241-243;1480;TUBIZE;1209;CHAUSSEE DE MONS  241-243;1480;TUBIZE
680;COLLEGE SAINT-FRANCOIS D'ASSISE;RUE DE MONS  74;1480;TUBIZE;1212;RUE DE MONS  74;1480;TUBIZE
589;COLLEGE SAINT-ETIENNE / CAMPUS SAINT-JEAN;AV PRISONNIERS DE GUERRE  36;1490;COURT-SAINT-ETIENNE;1050;AV PRISONNIERS DE GUERRE  36;1490;COURT-SAINT-ETIENNE
591;INSTITUT TECHNIQUE PROVINCIAL;PARC DE WISTERZEE;1490;COURT-SAINT-ETIENNE;1053;PARC DE WISTERZEE;1490;COURT-SAINT-ETIENNE
1994;ATHENEE ROYAL CHARLES ROGIER;RUE DES CLARISSES  13;4000;LIEGE;3917;RUE DES CLARISSES  13;4000;LIEGE
1997;INSTITUT SAINT-JOSEPH ET SAINTE-JULIENNE;RUE SAINTE-MARGUERITE  64;4000;LIEGE;3922;RUE SAINTE-MARGUERITE  64;4000;LIEGE
1998;LYCEE SAINT-JACQUES;RUE DARCHIS  35;4000;LIEGE;3923;RUE DARCHIS  35;4000;LIEGE
1999;CENTRE SCOLAIRE SAINTE-VERONIQUE - MARIE-JOSE;RUE RENNEQUIN SUALEM  15;4000;LIEGE;6320;RUE RENNEQUIN SUALEM  15;4000;LIEGE
2001;COLLEGE SAINT-BARTHELEMY;RUE HORS-CHATEAU  31;4000;LIEGE;3926;RUE HORS-CHATEAU  31;4000;LIEGE
2002;LYCEE SAINT-BENOIT - SAINT-SERVAIS D.O.A.;RUE LAMBERT LE BEGUE 44;4000;LIEGE;3928;RUE LAMBERT LE BEGUE 44;4000;LIEGE
2004;DAMES DE L'INSTRUCTION CHRETIENNE. COLLEGE;RUE SUR-LA-FONTAINE  70;4000;LIEGE;3930;RUE SUR-LA-FONTAINE  70;4000;LIEGE
2017;ECOLE D'HOTELLERIE ET DE TOURISME;RUE HORS-CHATEAU  13;4000;LIEGE;3964;RUE MAGHIN  54;4000;LIEGE
2020;INSTITUT SAINT-LAURENT;RUE SAINT-LAURENT  29;4000;LIEGE;3968;RUE SAINT-LAURENT  29;4000;LIEGE
2022;INSTITUT DON BOSCO;RUE DES WALLONS  59;4000;LIEGE;3978;RUE DES WALLONS  59;4000;LIEGE
2026;INSTITUT MARIE-THERESE;RUE DELFOSSE  25;4000;LIEGE;3994;RUE DELFOSSE  25;4000;LIEGE
2027;ATHENEE ROYAL FRAGNEE;RUE DE FRAGNEE  73;4000;LIEGE;7480;RUE DE FRAGNEE  73;4000;LIEGE
2038;'LYCEE TECHNIQUE PROVINCIAL ''JEAN BOETS''';RUE HULLOS  52;4000;LIEGE;4029;RUE HULLOS  52;4000;LIEGE
2040;CENTRE D'ENSEIGNEMENT SECONDAIRE LEONARD DEFRANCE;RUE DE L'ESPERANCE  62;4000;LIEGE;4033;RUE DE L'ESPERANCE  62;4000;LIEGE
2043;INSTITUT SAINT-JEAN BERCHMANS;RUE DES WALLONS  59;4000;LIEGE;4039;RUE DE HARLEZ  35;4000;LIEGE
2044;ATHENEE ROYAL DE  LIEGE ATLAS;QUAI SAINT-LEONARD  80;4000;LIEGE;4041;QUAI SAINT-LEONARD  80;4000;LIEGE
